wkt_geom,UPJONG1_NM,UPJONG2_NM,UPJONG3_NM,STORE_NM,ADDRESS,PHONE,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호
Point (193178.72220436073257588 449941.4266963608097285),음식,양식,정통양식/경양식,쿠쿠(CooCoo),서울특별시 마포구 상수동 93-87,02-326-3999,서울특별시 마포구 상수동 93-87,126.922808,37.548965,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로 49,서울특별시 마포구 상수동 93-87,4049
Point (192846.72981978708412498 449844.92432877141982317),음식,한식,한식/백반/한정식,푸른바다,서울특별시 마포구 합정동 410-20 1층,,서울특별시 마포구 합정동 410-20 1층,126.919052,37.548093,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 53,서울특별시 마포구 합정동 410-20,4048
Point (192993.92495535043417476 449917.38508529600221664),음식,양식,정통양식/경양식,큐,서울특별시 마포구 서교동 408-30,02-333-7753,서울특별시 마포구 서교동 408-30,126.920717,37.548747,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 42,서울특별시 마포구 서교동 408-30,4049
Point (192981.42785042498144321 449873.3333744490519166),음식,한식,한식/백반/한정식,기타마을,서울특별시 마포구 상수동 317-1 지하1층,,서울특별시 마포구 상수동 317-1 지하1층,126.920576,37.54835,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 67-13,서울특별시 마포구 상수동 317-1,4049
Point (193044.33158419374376535 450066.95465212105773389),음식,양식,정통양식/경양식,빈집,서울특별시 마포구 서교동 408-7 2층,,서울특별시 마포구 서교동 408-7 2층,126.921286,37.550095,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 58,서울특별시 마포구 서교동 408-7,4049
Point (193039.54557309520896524 450049.97748384502483532),음식,유흥주점,룸살롱/단란주점,뮤즈,서울특별시 마포구 서교동 408-8,,서울특별시 마포구 서교동 408-8,126.921232,37.549942,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 56,서울특별시 마포구 서교동 408-8,4049
Point (193069.01357794963405468 450100.23044931562617421),음식,닭/오리요리,닭내장/닭발요리,이명닭발,서울특별시 마포구 서교동 407-19 1층,,서울특별시 마포구 서교동 407-19 1층,126.921565,37.550395,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 24-3,서울특별시 마포구 서교동 407-19,4049
Point (193133.88394864645670168 450111.94131751218810678),음식,유흥주점,빠/카페/스탠드빠,에이플라이트,서울특별시 마포구 서교동 407-27 상아빌딩5층,,서울특별시 마포구 서교동 407-27 상아빌딩5층,126.922299,37.550501,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 5-1,서울특별시 마포구 서교동 407-27,4049
Point (192748.38886764348717406 450062.87917491624830291),음식,유흥주점,빠/카페/스탠드빠,아트 디스트릭트,서울특별시 마포구 서교동 397-11 1층,,서울특별시 마포구 서교동 397-11 1층,126.917937,37.550056,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로5길 52,서울특별시 마포구 서교동 397-11,4047
Point (192891.78347462011151947 449931.34535811410751194),음식,유흥주점,빠/카페/스탠드빠,써니 더 그릴,서울특별시 마포구 서교동 401-19 1층,02-334-9635,서울특별시 마포구 서교동 401-19 1층,126.919561,37.548872,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로9길 11,서울특별시 마포구 서교동 401-19,4048
Point (192817.22489617031533271 450265.59464804228628054),음식,분식,라면김밥분식,모리,서울특별시 마포구 서교동 395-7,,서울특별시 마포구 서교동 395-7,126.918714,37.551883,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로12길 26,서울특별시 마포구 서교동 395-7,4043
Point (193005.76566518703475595 450126.5876374282524921),음식,유흥주점,호프/맥주,오지,서울특별시 마포구 서교동 405-3,02-325-5796,서울특별시 마포구 서교동 405-3,126.920849,37.550632,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 19,서울특별시 마포구 서교동 405-3,4048
Point (192644.79732882484677248 449933.66912572924047709),음식,분식,라면김밥분식,키오스코엔라에스키나,서울특별시 마포구 서교동 396-32 1층,02-322-8133,서울특별시 마포구 서교동 396-32 1층,126.916766,37.548891,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 45,서울특별시 마포구 서교동 396-32,4047
Point (193087.11881894918042235 450088.45062607701402158),음식,분식,라면김밥분식,미인,서울특별시 마포구 서교동 407-17 2층,02-3141-2565,서울특별시 마포구 서교동 407-17 2층,126.92177,37.550289,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 22,서울특별시 마포구 서교동 407-17,4049
Point (192981.42785042498144321 449873.3333744490519166),음식,유흥주점,빠/카페/스탠드빠,가루쿠,서울특별시 마포구 상수동 317-1 2층,,서울특별시 마포구 상수동 317-1 2층,126.920576,37.54835,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 67-13,서울특별시 마포구 상수동 317-1,4049
Point (193103.75754132494330406 450119.62445036496501416),음식,유흥주점,호프/맥주,고도리,서울특별시 마포구 서교동 407-25 지하1층,02-3141-5610,서울특별시 마포구 서교동 407-25 지하1층,126.921958,37.55057,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 9,서울특별시 마포구 서교동 407-25,4049
Point (192899.08873592276358977 450000.48468025523470715),음식,닭/오리요리,후라이드/양념치킨,후라이드 로봇,서울특별시 마포구 서교동 404-29 6층,,서울특별시 마포구 서교동 404-29 6층,126.919643,37.549495,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로7길 40,서울특별시 마포구 서교동 404-29,4048
Point (193126.02160918159643188 450007.84099873097147793),음식,한식,갈비/삼겹살,의기양양꼬치,서울특별시 마포구 서교동 411-17 1층 남쪽,02-338-8934,서울특별시 마포구 서교동 411-17 1층 남쪽,126.922211,37.549563,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로15길 19,서울특별시 마포구 서교동 411-17,4049
Point (192994.07256047890405171 450092.41315750300418586),음식,유흥주점,빠/카페/스탠드빠,여행카페비숍,서울특별시 마포구 서교동 405-13 4층,,서울특별시 마포구 서교동 405-13 4층,126.920717,37.550324,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 55-4,서울특별시 마포구 서교동 405-13,4048
Point (192911.74529120160150342 450127.55523374601034448),음식,유흥주점,빠/카페/스탠드빠,다문화박물관,서울특별시 마포구 서교동 395-112 2층,,서울특별시 마포구 서교동 395-112 2층,126.919785,37.55064,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로3안길 23,서울특별시 마포구 서교동 395-112,4043
Point (192530.30840766074834391 449973.50500924052903429),음식,유흥주점,호프/맥주,아메,서울특별시 마포구 서교동 394-20 1층,,서울특별시 마포구 서교동 394-20 1층,126.91547,37.549249,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 21,서울특별시 마포구 서교동 394-20,4044
Point (192701.38498420108226128 449970.35627271397970617),음식,다방/커피숍/카페,다방/커피숍/카페,나야까페,서울특별시 마포구 서교동 396-54 지1층,,서울특별시 마포구 서교동 396-54 지1층,126.917406,37.549222,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로3길 24-9,서울특별시 마포구 서교동 396-54,4047
Point (193052.21856064681196585 449988.03552835911978036),음식,유흥주점,빠/카페/스탠드빠,세빌리,서울특별시 마포구 서교동 408-17 외1필지 1층,,서울특별시 마포구 서교동 408-17 외1필지 1층,126.921376,37.549384,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 19-22,서울특별시 마포구 서교동 408-17,4049
Point (193015.10135656184866093 450089.62074747943552211),음식,유흥주점,빠/카페/스탠드빠,달,서울특별시 마포구 서교동 405-14,02-325-8880,서울특별시 마포구 서교동 405-14,126.920955,37.550299,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 57,서울특별시 마포구 서교동 405-14,4048
Point (192866.67323079833295196 450224.04248119972180575),음식,유흥주점,호프/맥주,카페린,서울특별시 마포구 서교동 395-13 1층,02-336-9106,서울특별시 마포구 서교동 395-13 1층,126.919274,37.551509,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 35,서울특별시 마포구 서교동 395-13,4043
Point (192725.73791243569576181 450029.60255034524016082),음식,유흥주점,빠/카페/스탠드빠,도란,서울특별시 마포구 서교동 396-51 1층,,서울특별시 마포구 서교동 396-51 1층,126.917681,37.549756,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로3길 28-17,서울특별시 마포구 서교동 396-51,4047
Point (193005.94150160858407617 449915.59915136493509635),음식,유흥주점,빠/카페/스탠드빠,저니,서울특별시 마포구 서교동 408-31 1층,,서울특별시 마포구 서교동 408-31 1층,126.920853,37.548731,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로15길 50,서울특별시 마포구 서교동 408-31,4049
Point (193087.69074594075209461 450032.40116819000104442),음식,한식,갈비/삼겹살,섹시한돼지,서울특별시 마포구 서교동 409-19 1층,02-324-9970,서울특별시 마포구 서교동 409-19 1층,126.921777,37.549784,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 19-9,서울특별시 마포구 서교동 409-19,4049
Point (193052.21856064681196585 449988.03552835911978036),음식,유흥주점,빠/카페/스탠드빠,쉬라,서울특별시 마포구 서교동 408-17 2층,,서울특별시 마포구 서교동 408-17 2층,126.921376,37.549384,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 19-22,서울특별시 마포구 서교동 408-17,4049
Point (193103.75754132494330406 450119.62445036496501416),음식,유흥주점,소주방/포장마차,우리포차,서울특별시 마포구 서교동 407-25 지1층,,서울특별시 마포구 서교동 407-25 지1층,126.921958,37.55057,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 9,서울특별시 마포구 서교동 407-25,4049
Point (192735.89238181212567724 449919.71546653326367959),음식,한식,갈비/삼겹살,지리산흑돼지마을,서울특별시 마포구 서교동 399-23 1층,02-323-4449,서울특별시 마포구 서교동 399-23 1층,126.917797,37.548766,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 65,서울특별시 마포구 서교동 399-23,4047
Point (193175.81138621404534206 449840.31897172791650519),음식,양식,정통양식/경양식,플랜비,서울특별시 마포구 상수동 146-19 1층,,서울특별시 마포구 상수동 146-19 1층,126.922776,37.548054,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로 39,서울특별시 마포구 상수동 146-19,4049
Point (192947.8847870921890717 450020.97590993950143456),음식,유흥주점,호프/맥주,감싸롱,서울특별시 마포구 서교동 404-14 1층,,서울특별시 마포구 서교동 404-14 1층,126.920195,37.54968,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로9길 31,서울특별시 마포구 서교동 404-14,4048
Point (192992.6873506554402411 450126.37668267748085782),음식,유흥주점,호프/맥주,아울,서울특별시 마포구 서교동 405-18 (지하1층),02-338-1555,서울특별시 마포구 서교동 405-18 (지하1층),126.920701,37.55063,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 21,서울특별시 마포구 서교동 405-18,4048
Point (193119.02505904706777073 450095.74935079185524955),음식,분식,라면김밥분식,스카 2,서울특별시 마포구 서교동 407-12 지하1층,,서울특별시 마포구 서교동 407-12 지하1층,126.922131,37.550355,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 14,서울특별시 마포구 서교동 407-12,4049
Point (193174.50400006590643898 449862.40666667761979625),음식,일식/수산물,음식점-일식,오네상라멘,서울특별시 마포구 상수동 146-9 1층,,서울특별시 마포구 상수동 146-9 1층,126.922761,37.548253,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로 41-1,서울특별시 마포구 상수동 146-9,4049
Point (193019.72922162635950372 450128.68466652929782867),음식,한식,한식/백반/한정식,스팸,서울특별시 마포구 서교동 405-1,02-332-0189,서울특별시 마포구 서교동 405-1,126.921007,37.550651,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 17,서울특별시 마포구 서교동 405-1,4048
Point (192526.41285195390810259 450063.51985656033502892),음식,분식,라면김밥분식,훼미리마트합정역빌드웰점,서울특별시 마포구 서교동 394-45 외4필지 명지한강빌드웰 1층,,서울특별시 마포구 서교동 394-45 외4필지 명지한강빌드웰 1층,126.915425,37.55006,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로 58,서울특별시 마포구 서교동 394-45,4045
Point (192479.40378417671308853 449968.00153064774349332),음식,별식/퓨전요리,순대전문점,합정순대국,서울특별시 마포구 합정동 414-16,02-325-3939,서울특별시 마포구 합정동 414-16,126.914894,37.549199,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 14,서울특별시 마포구 합정동 414-16,4046
